id,show_title,show_year,imdb_rating,reel_rating,prime,netflix,disney,hulu
2835,marvel's 616,2020,6.4,50,FALSE,FALSE,TRUE,FALSE
2836,pixar in real life,2019,6.5,50,FALSE,FALSE,TRUE,FALSE
2837,lego star wars: the freemaker adventures,2016,7.5,50,FALSE,FALSE,TRUE,FALSE
2838,on pointe,2020,7.6,50,FALSE,FALSE,TRUE,FALSE
2839,marvel's hero project,2019,6.1,49,FALSE,FALSE,TRUE,FALSE
2840,mickey and the roadster racers,2017,6.2,49,FALSE,FALSE,TRUE,FALSE
2841,sydney to the max,2019,6.4,49,FALSE,FALSE,TRUE,FALSE
2842,marvel rising: initiation,2018,5.1,49,FALSE,FALSE,TRUE,FALSE
2843,heartland docs dvm,2020,8.9,48,FALSE,FALSE,TRUE,FALSE
2844,walt disney animation studios: short circuit experimental films,2020,7.6,48,FALSE,FALSE,TRUE,FALSE
2845,secrets of the zoo,2018,8.4,48,FALSE,FALSE,TRUE,FALSE
2846,coop &amp; cami ask the world,2018,5.9,48,FALSE,FALSE,TRUE,FALSE
2847,fancy nancy,2018,5.4,48,FALSE,FALSE,TRUE,FALSE
2848,magic of disney's animal kingdom,2020,8.2,48,FALSE,FALSE,TRUE,FALSE
2849,origins: the journey of humankind,2017,6.8,47,FALSE,FALSE,TRUE,FALSE
2850,the lodge,2016,6.1,47,FALSE,FALSE,TRUE,FALSE
2851,pick of the litter,2019,8.1,47,FALSE,FALSE,TRUE,FALSE
2852,zenimation,2020,7.4,47,FALSE,FALSE,TRUE,FALSE
2853,lost cities with albert lin,2019,7.9,47,FALSE,FALSE,TRUE,FALSE
2854,star wars: forces of destiny,2017,5.0,47,FALSE,FALSE,TRUE,FALSE
2855,bizaardvark,2016,3.6,47,FALSE,FALSE,TRUE,FALSE
2856,primal survivor,2016,8.2,47,FALSE,FALSE,TRUE,FALSE
2857,the greeks,2016,7.8,46,FALSE,FALSE,TRUE,FALSE
2858,legend of the three caballeros,2018,7.8,46,FALSE,FALSE,TRUE,FALSE
2859,marvel battleworld: mystery of the thanostones,2020,6.0,46,FALSE,FALSE,TRUE,FALSE
2860,year million,2017,7.4,46,FALSE,FALSE,TRUE,FALSE
2861,rogue trip,2020,7.2,46,FALSE,FALSE,TRUE,FALSE
2862,gabby duran and the unsittables,2019,5.5,46,FALSE,FALSE,TRUE,FALSE
2863,101 dalmatian street,2019,6.3,46,FALSE,FALSE,TRUE,FALSE
2864,marvel's future avengers,2017,5.7,45,FALSE,FALSE,TRUE,FALSE
2865,disney parks sunrise,2020,,45,FALSE,FALSE,TRUE,FALSE
2866,fast layne,2019,5.4,44,FALSE,FALSE,TRUE,FALSE
2867,continent 7: antarctica,2016,7.4,44,FALSE,FALSE,TRUE,FALSE
2868,shop class,2020,7.1,44,FALSE,FALSE,TRUE,FALSE
2869,india from above,2020,8.1,44,FALSE,FALSE,TRUE,FALSE
2870,critter fixers: country vets,2020,9.2,44,FALSE,FALSE,TRUE,FALSE
2871,marvel's ant-man,2017,6.7,43,FALSE,FALSE,TRUE,FALSE
2872,it's a dog's life with bill farmer,2020,8.2,43,FALSE,FALSE,TRUE,FALSE
2873,mickey go local,2019,5.8,43,FALSE,FALSE,TRUE,FALSE
2874,buried secrets of the bible with albert lin,2019,7.0,43,FALSE,FALSE,TRUE,FALSE
2875,lego star wars: all-stars,2018,6.6,43,FALSE,FALSE,TRUE,FALSE
2876,becoming,2020,6.9,42,FALSE,FALSE,TRUE,FALSE
2877,dog: impossible,2019,8.3,42,FALSE,FALSE,TRUE,FALSE
2878,secrets of the zoo: tampa,2020,8.6,42,FALSE,FALSE,TRUE,FALSE
2879,meet the chimps,2020,8.6,42,FALSE,FALSE,TRUE,FALSE
2880,be our chef,2020,6.2,41,FALSE,FALSE,TRUE,FALSE
2881,marvel super hero adventures,2017,6.3,41,FALSE,FALSE,TRUE,FALSE
2882,kingdom of the white wolf,2019,8.2,41,FALSE,FALSE,TRUE,FALSE
2883,marvel's rocket &amp; groot,2017,6.9,41,FALSE,FALSE,TRUE,FALSE
2884,weird but true!,2016,7.6,41,FALSE,FALSE,TRUE,FALSE
2885,animal er,2016,7.9,40,FALSE,FALSE,TRUE,FALSE
2886,just roll with it,2019,5.1,40,FALSE,FALSE,TRUE,FALSE
2887,kingdom of the mummies,2020,7.3,40,FALSE,FALSE,TRUE,FALSE
2888,lost treasures of the maya,2019,,40,FALSE,FALSE,TRUE,FALSE
2889,secrets of the zoo: down under,2020,,40,FALSE,FALSE,TRUE,FALSE
2890,tut's treasures: hidden secrets,2018,7.4,40,FALSE,FALSE,TRUE,FALSE
2891,ancient china from above,2020,7.3,40,FALSE,FALSE,TRUE,FALSE
2892,gathering storm,2020,,39,FALSE,FALSE,TRUE,FALSE
2893,the rocketeer,2019,6.3,39,FALSE,FALSE,TRUE,FALSE
2894,marvel funko shorts,2016,,39,FALSE,FALSE,TRUE,FALSE
2895,prairie dog manor,2019,8.3,38,FALSE,FALSE,TRUE,FALSE
2896,disney's fairy tale weddings,2017,6.8,38,FALSE,FALSE,TRUE,FALSE
2897,wild cats of india,2020,7.4,37,FALSE,FALSE,TRUE,FALSE
2898,disney junior music nursery rhymes,2017,6.0,37,FALSE,FALSE,TRUE,FALSE
2899,disney fam jam,2020,5.0,36,FALSE,FALSE,TRUE,FALSE
2900,lego frozen northern lights,2016,5.7,36,FALSE,FALSE,TRUE,FALSE
2901,lego star wars: the resistance rises,2016,6.0,36,FALSE,FALSE,TRUE,FALSE
2902,the big fib,2020,5.2,36,FALSE,FALSE,TRUE,FALSE
2903,out there with jack randall,2019,7.1,36,FALSE,FALSE,TRUE,FALSE
2904,bug juice: my adventures at camp,2018,7.2,36,FALSE,FALSE,TRUE,FALSE
2905,x-ray earth,2020,7.2,35,FALSE,FALSE,TRUE,FALSE
2906,alaska's grizzly gauntlet,2018,6.9,35,FALSE,FALSE,TRUE,FALSE
2907,marvel video comics,2016,7.0,35,FALSE,FALSE,TRUE,FALSE
2908,billy dilley's super-duper subterranean summer,2017,4.4,35,FALSE,FALSE,TRUE,FALSE
2909,japan: between earth &amp; sky,2018,7.9,35,FALSE,FALSE,TRUE,FALSE
2910,wild chile,2018,7.8,34,FALSE,FALSE,TRUE,FALSE
2911,rocky mountain animal rescue,2018,7.9,34,FALSE,FALSE,TRUE,FALSE
2912,supercar megabuild,2016,4.0,33,FALSE,FALSE,TRUE,FALSE
2913,chip 'n dale's nutty tales,2017,6.8,32,FALSE,FALSE,TRUE,FALSE
2914,vampirina: ghoul girls rock!,2018,7.7,32,FALSE,FALSE,TRUE,FALSE
2915,united states of animals,2016,6.3,32,FALSE,FALSE,TRUE,FALSE
2916,disney family sundays,2019,5.6,32,FALSE,FALSE,TRUE,FALSE
2917,howie mandel's animals doing things,2018,3.2,30,FALSE,FALSE,TRUE,FALSE
2918,jungle animal rescue,2020,3.8,28,FALSE,FALSE,TRUE,FALSE
2919,spaced out,2019,,27,FALSE,FALSE,TRUE,FALSE
2920,lost treasures of egypt,2019,,26,FALSE,FALSE,TRUE,FALSE
2921,roll it back,2019,,24,FALSE,FALSE,TRUE,FALSE
2922,party animals,2016,,21,FALSE,FALSE,TRUE,FALSE
2923,mexico untamed,2018,,21,FALSE,FALSE,TRUE,FALSE
2924,best job ever,2018,,20,FALSE,FALSE,TRUE,FALSE
2925,paradise islands,2017,,19,FALSE,FALSE,TRUE,FALSE
2926,awesome animals,2020,,18,FALSE,FALSE,TRUE,FALSE
2927,wild centeral america,2020,,18,FALSE,FALSE,TRUE,FALSE
2928,animal showdown,2018,,17,FALSE,FALSE,TRUE,FALSE
2929,wild russia,2018,,17,FALSE,FALSE,TRUE,FALSE
2930,destination: world,2018,,16,FALSE,FALSE,TRUE,FALSE
2931,alaska animal rescue,2020,,15,FALSE,FALSE,TRUE,FALSE
2932,fearless adventures with jack randall,2018,,15,FALSE,FALSE,TRUE,FALSE
2933,love &amp; vets,2017,,13,FALSE,FALSE,TRUE,FALSE
2934,what sam sees,2018,,13,FALSE,FALSE,TRUE,FALSE
2935,nature boom time,2016,,10,FALSE,FALSE,TRUE,FALSE
2936,wild nordic,2019,,10,FALSE,FALSE,TRUE,FALSE
